,MSFT,GOOGL,DEXJPUS,DEXUSUK,DJIA,VIXCLS,AAPL_1DT,AAPL_3DT,AAPL_6DT,AAPL_12DT,SMA_21,SMA_63,SMA_252,EMA_10,EMA_30,EMA_200,RSI_10,RSI_30,RSI_200,apple,sia_cleaned_Comment_tokens_joined_lemmatized_neg,sia_cleaned_Comment_tokens_joined_lemmatized_neu,sia_cleaned_Comment_tokens_joined_lemmatized_pos,sia_cleaned_Comment_tokens_joined_lemmatized_compound,sia_cleaned_title_self_tokens_joined_lemmatized_neg,sia_cleaned_title_self_tokens_joined_lemmatized_neu,sia_cleaned_title_self_tokens_joined_lemmatized_pos,sia_cleaned_title_self_tokens_joined_lemmatized_compound,negative_finbert_comment,neutral_finbert_comment,positive_finbert_comment,finbert_compound
2019-12-26,5.022336786791679,4.218849116484921,4.697475856772117,0.26290258108755804,10.261909619366442,2.5376572151735295,0.019646309284591545,0.03678303801617666,0.03331792884050344,0.08262160231761051,4.191914170961167,4.12093781885,3.9075862404230888,4.219854504544845,4.182433595637876,3.9980596444451435,4.412115301152016,4.286921022724587,4.079820472511519,4.477336814478207,0.0646666666666666,0.5828333333333333,0.1858333333333333,0.7309000000000001,0.0501666666666666,0.7315,0.2183333333333333,0.6814833333333333,0.0805800572658578,0.7392329523960749,0.1801869766786694,-0.0805800572658578
2019-12-27,5.024163069683561,4.213085729760826,4.695650539116466,0.2692634869277628,10.262743263429169,2.5974910105351463,-0.0003795564946980079,0.02021663300181764,0.03533063933673031,0.0764145036998869,4.196355188111701,4.1254004886387925,3.910209747600224,4.225758589345475,4.187064163555765,4.000930977443002,4.407136241722603,4.285357122021704,4.079584262602575,4.276666119016055,0.081,0.6861666666666667,0.2326666666666666,0.6037,0.0504999999999999,0.7715,0.178,0.5735833333333333,0.1066093364109595,0.8341434200604757,0.0592472646385431,-0.1066093364109595
2019-12-30,5.015507236640025,4.202003003252857,4.689970787680556,0.2730759200624188,10.256330062070662,2.695977619867941,0.0059173715195859344,0.025184124309479472,0.04024747406408391,0.07383886501487336,4.200460032044519,4.129632000600633,3.912857932580847,4.2316651539205115,4.19178336546799,4.003841324714461,4.424380398156605,4.29460392569327,4.082137414625274,4.02535169073515,0.0802857142857143,0.6672857142857144,0.1095714285714285,0.4329714285714286,0.0952857142857142,0.7162857142857143,0.1884285714285714,0.2520285714285714,0.0978391857019492,0.8446078726223537,0.0575529281049966,-0.0978391857019492
2019-12-31,5.016204676501461,4.201764113836281,4.68831576707476,0.2828453945602537,10.25900722941077,2.6232182655855123,0.007279878133931383,0.01281769315881931,0.04960073117499597,0.0785736869315512,4.205016580300739,4.1339388611581365,3.9155114362300667,4.237828172234348,4.196679260917481,4.006807843578167,4.443714948789333,4.305691037868325,4.0852799167149305,4.007333185232471,0.16525,0.70175,0.13325,-0.1977499999999999,0.022,0.71825,0.26,0.3614,0.0903728161938488,0.7827511727809906,0.1268759868107736,-0.0903728161938488
2020-01-02,5.034551615390788,4.223396622388451,4.68610480348409,0.27216226079374406,10.270516706154034,2.523325759691945,0.022560028924329956,0.035757278577847273,0.055973911579664914,0.08763221603604521,4.2112293372739416,4.138982582263809,3.9182826112940625,4.247075386968619,4.202805566920954,4.01002924731038,4.487617098759371,4.336830989227121,4.094965618089299,3.9889840465642745,0.018625,0.4115,0.0698749999999999,0.1971,0.00325,0.621,0.12575,0.48115,0.1324672056362033,0.8201887309551239,0.0473440489731729,-0.1324672056362033
2020-01-03,5.022021739521173,4.218151558722951,4.681575517190497,0.26933987820391625,10.26238083414343,2.640484881606444,-0.009769498641296614,0.020070408416964725,0.0452545327264442,0.06088955947798347,4.217708127657134,4.143709648090157,3.921285857099748,4.252749447604553,4.207823727911914,4.013081104914081,4.370695664444753,4.296801272409266,4.088732908044479,3.9512437185814275,0.1026999999999999,0.4888999999999999,0.1085,0.18948,0.1121,0.7664,0.1214999999999999,0.1361899999999999,0.2030967812985182,0.7479841142892838,0.0489191136322915,-0.2030967812985182
2020-01-06,5.024603445765223,4.244456597552909,4.685459017216894,0.274824770449225,10.26477016484821,2.6282852326333477,0.007936980043127484,0.020727510326160825,0.033545203484980135,0.06686313232548358,4.224158752886809,4.148183536250573,3.924211512007777,4.258845812349676,4.213044142218698,4.016196462255073,4.394330675204223,4.308256667607541,4.092136415663722,3.9318256327243257,0.1091428571428571,0.2677142857142857,0.0517142857142857,0.1489,0.0481428571428571,0.612,0.1968571428571428,0.5281857142857144,0.2586293667554855,0.6856391435222966,0.0557314931814159,-0.2586293667554855
2020-01-07,5.015443357923314,4.242523247661298,4.687026632457924,0.2720860848272247,10.260591204566413,2.6239436918052106,-0.004714346331360808,-0.006546864929529939,0.029210413648317335,0.06454105298504764,4.229686365142144,4.1525491862324735,3.9271080759640813,4.26293169053904,4.21757839067835,4.019210188794839,4.336222630715952,4.288816109315236,4.089125641693939,3.8501476017100584,0.10175,0.4995,0.148875,0.0880499999999999,0.058625,0.629375,0.1871249999999999,0.4749625,0.224858324509114,0.7200565366074443,0.0550851279404014,-0.224858324509114
2020-01-08,5.031246310378308,4.249615699133505,4.69162307371829,0.27079020478156274,10.26622224903179,2.598979106047848,0.01595827031895869,0.019180904030725365,0.03925131244769009,0.079498786511774,4.235128452729591,4.157344604947446,3.9300344702323957,4.269226453316919,4.222902212017508,4.022392359519865,4.389096784400172,4.312168709414896,4.095977871119239,3.8501476017100584,0.083,0.6743333333333333,0.0758333333333333,-0.0780333333333333,0.048,0.6286666666666667,0.1565,0.16605,0.1832426879554987,0.7299410204092661,0.0868163164705038,-0.1832426879554987
2020-01-09,5.043662141498072,4.260058918265861,4.695650539116466,0.26765792062085314,10.273563796571118,2.5289235352047745,0.02101826652953509,0.03226219051713297,0.0529897008432938,0.10259043201828977,4.242239803359991,4.162345865079704,3.933026124752368,4.278290334661539,4.229324533101754,4.025810180874444,4.438000288959709,4.339367690633194,4.104928536286339,3.8501476017100584,0.1301666666666666,0.5021666666666667,0.2009999999999999,0.24805,0.051,0.5318333333333333,0.0838333333333333,0.1316,0.0904919511328141,0.8203200797239939,0.089187982181708,-0.0904919511328141
2020-01-10,5.039024065435675,4.266496736971592,4.695924549256556,0.26696903085423934,10.268955672934533,2.5305171610400525,0.002258048605303209,0.03923458545379699,0.03268772052426705,0.08866163210393196,4.249159235606715,4.167182100666619,3.9360129358239404,4.286070096292802,4.235453820296973,4.029212551463601,4.442444678720769,4.342111500133908,4.105886836789334,3.8501476017100584,0.082625,0.5836250000000001,0.2088749999999999,0.5989875,0.111625,0.68625,0.201875,0.211975,0.0682712262496352,0.8662221431732178,0.065506646875292,-0.0682712262496352
2020-01-13,5.050976802107604,4.2742138671305225,4.699843799590773,0.2610557163840707,10.271840788987546,2.511223958105374,0.021139352361167596,0.044415667496005895,0.06359657152673126,0.10885110425317546,4.256741079069604,4.172026404278975,3.9391428347250135,4.296377251388035,4.242644688837364,4.032853139054736,4.478006641146625,4.366262724302086,4.114825432099245,3.8066624897703196,0.0495555555555555,0.3084444444444444,0.0864444444444444,0.1945222222222222,0.0354444444444444,0.5438888888888889,0.1984444444444444,0.5189111111111111,0.1392609570175409,0.7729118400149875,0.0878271932403246,-0.1392609570175409
2020-01-14,5.0439086543875415,4.26763688553907,4.70093480797247,0.26374792215614995,10.272968597217904,2.516889695641051,-0.013594973934968557,0.009802427031502248,0.04206461754863522,0.07560982103361535,4.263458938404353,4.176614647076395,3.9422251978075384,4.302181812629007,4.248369416475685,4.036262184235617,4.340909600523106,4.313431785470482,4.105869805066878,3.8066624897703196,0.0632857142857142,0.3637142857142857,0.1444285714285714,0.2447428571428571,0.0489999999999999,0.6582857142857143,0.1498571428571428,0.3417142857142857,0.1201042250863143,0.8089339222226825,0.0709618431116853,-0.1201042250863143
2020-01-15,5.050364015429859,4.273637223354423,4.699934762432514,0.264669298142708,10.276092635357166,2.519308076505333,-0.004294727415874888,0.0032496510103241505,0.04248423646412114,0.07169465011243847,4.2693200600964625,4.1811353960416255,3.945216878335712,4.306110037759637,4.253397474977743,4.039569002794128,4.297306024704643,4.296902077205816,4.103068304500303,3.8066624897703196,0.0881111111111111,0.6486666666666667,0.152,0.3783888888888889,0.0581111111111111,0.5814444444444445,0.0271111111111111,-0.0762555555555555,0.1796485868593057,0.7388001448578305,0.081551277389129,-0.1796485868593057
2020-01-16,5.068521603672683,4.281223816889479,4.7019338544204,0.26819339586791857,10.285262245686065,2.511223958105374,0.012448367740137911,-0.005441333610705534,0.03897433388530036,0.07822564633299045,4.275016962062084,4.1859194307906415,3.9482378074255573,4.311620192751397,4.2589408554275225,4.042997210121991,4.340088395969138,4.313742567961521,4.10834785953645,3.784189633918261,0.0842222222222222,0.7040000000000001,0.2117777777777777,0.5852444444444445,0.056,0.7494444444444445,0.1945555555555555,0.3513222222222222,0.0875673583812183,0.7472313145796458,0.16520131048229,-0.0875673583812183
2020-01-17,5.074102933359153,4.30126758823594,4.7019338544204,0.2645925492267488,10.286983087215296,2.4932054526026954,0.011010360950965747,0.01916400127522877,0.028966428306731018,0.08195612915002481,4.2811508809882595,4.190831076641411,3.9512974247813655,4.318157409402249,4.2648661865731725,4.046526933034523,4.372223808457076,4.327761870197783,4.113000525884266,3.8501476017100584,0.111,0.5972857142857143,0.1488571428571428,0.4437857142857143,0.0828571428571428,0.7321428571428571,0.185,0.5474428571428571,0.2489722120974745,0.6963945925235748,0.0546331948467663,-0.2489722120974745
2020-01-21,5.070505763657921,4.303111170247751,4.70002571700077,0.26597312928956535,10.281788362621276,2.553343811341229,-0.006799973581653518,0.01665875510945014,0.01990840611977429,0.05259612664404134,4.287011047790463,4.195528277268039,3.9542904406237382,4.322212071697672,4.269905456577708,4.04991853819056,4.300847683499786,4.3013967847987296,4.108502841642973,3.8066624897703196,0.0448571428571428,0.5162857142857142,0.153,0.5073285714285715,0.1027142857142857,0.684,0.2134285714285714,0.4878571428571429,0.0992598978004285,0.8555914163589478,0.0451486690768173,-0.0992598978004285
2020-01-22,5.065689223876236,4.304203443734117,4.699843799590773,0.2727714597160268,10.28145367219566,2.558002204858551,0.0035631701699925244,0.007773557539304754,0.0023322239285992197,0.06592879545533048,4.292971127748126,4.200032907358825,3.957359053087294,4.326175762807418,4.2748426234334325,4.053312424567666,4.314449984146269,4.306313854557264,4.110015823012873,3.784189633918261,0.051875,0.407125,0.1659999999999999,0.3651375,0.044,0.426375,0.154625,0.3624875,0.1340847411192953,0.6794133624061942,0.1865018892567604,-0.1340847411192953
2020-01-23,5.071826161815215,4.304755933323808,4.694919478131699,0.2703324341166679,10.280556272537584,2.563409711275944,0.004804398368982277,0.0015675949573212833,0.020731596232550054,0.06279621378118527,4.299226636401938,4.204636688815987,3.9604351233521746,4.33029508412134,4.2797706134488696,4.056725089666122,4.332754264778541,4.312937598185219,4.112059655599837,3.8066624897703196,0.1369999999999999,0.451,0.0788333333333333,-0.0642666666666666,0.1075,0.6136666666666667,0.1123333333333333,-0.03745,0.4490288595358531,0.5135185259083906,0.0374526375283797,-0.4490288595358531
2020-01-24,5.061698128783851,4.292203483086576,4.694187882305744,0.267810942809369,10.274696908315931,2.67827804276854,-0.0028865335464116626,0.0054810349925631385,0.02213979010201328,0.06462402656613442,4.304589346531112,4.2089832458110905,3.963506910078606,4.333120747532372,4.284160463942829,4.060054086060763,4.296821873826348,4.301137611129479,4.110131635486061,3.8066624897703196,0.161125,0.457375,0.13125,0.0079625,0.062,0.756625,0.1815,0.8157625,0.1917929854243993,0.7296483051031828,0.0785587162245065,-0.1917929854243993
2020-01-27,5.044833544509674,4.268433479583375,4.690889061390629,0.2665095072189799,10.258914718323389,2.9030685886905716,-0.029846049743984082,-0.027928184921413468,-0.020154627382108714,0.018819706503191647,4.3084291880964525,4.212755295968018,3.9663079662755347,4.330010298921289,4.286238345961004,4.062950923683982,3.961123354194095,4.184740310141584,4.090631082023759,3.6888794541139363,0.0693333333333333,0.4011111111111111,0.085,0.0619111111111111,0.071,0.8305555555555555,0.0984444444444444,0.3493111111111111,0.3716980227165752,0.5717723208169142,0.0565296549143062,-0.3716980227165752
2020-01-28,5.064239986798674,4.281458275800681,4.6929063002921785,0.2620565248128083,10.26544825222208,2.7899373605743945,0.027896478321602913,-0.0048361049687928315,-0.003268510011471548,0.02569791829525947,4.31273375842338,4.216839344475322,3.9692861060690583,4.332529638632036,4.2900529119865825,4.066172102677789,4.148791047002881,4.233670604618105,4.102537319377242,3.784189633918261,0.0463333333333333,0.3501111111111111,0.0476666666666666,0.0232555555555555,0.0125555555555555,0.6767777777777778,0.0884444444444444,0.3554444444444444,0.2658569154640038,0.6730142301983304,0.0611288547515869,-0.2658569154640038
2020-01-29,5.079712241367316,4.285723454072846,4.692723082995953,0.26328691561705925,10.265852030337573,2.7966713927557385,0.02071636122657594,0.018766789804194772,0.02424782479675791,0.0441562309165322,4.318060101225342,4.221143326965237,3.9724047390908783,4.33841993079357,4.29502722115725,4.069625067696892,4.238239573670737,4.264775635568072,4.111269303805115,3.7612001156935624,0.1425555555555555,0.389,0.1352222222222222,-0.2226333333333333,0.0644444444444444,0.6135555555555556,0.0997777777777777,0.2021888888888889,0.306093738724788,0.6477795226706399,0.046126720495522,-0.306093738724788
2020-01-30,5.10752937585517,4.2840402237573185,4.689051669968793,0.2704850476232594,10.270192428120197,2.740194654428777,-0.0014501513467450877,0.04716268820143377,0.0192345032800203,0.02156672720861952,4.323023139390576,4.22572537339619,3.975317183806393,4.342944408076366,4.299558553792338,4.073012667889105,4.225614307583058,4.2596545030976545,4.110315854190799,3.7376696182833684,0.052125,0.347875,0.0997499999999999,0.1663875,0.13175,0.727875,0.140375,-0.1513,0.1519937218399718,0.763820044696331,0.0841862428933382,-0.1519937218399718
2020-01-31,5.092660710384144,4.2691665590346375,4.686750172980514,0.2772528769612416,10.249062165124528,2.935982269148217,-0.04535164461900987,-0.026085434739179014,-0.030921539707971846,-0.010189943475421792,4.325447377379929,4.229484156830383,3.977941493531833,4.33840225816491,4.300739172978211,4.0757674349984425,3.8708071646854196,4.109987307261463,4.0814726583269065,3.713572066704308,0.0714545454545454,0.3781818181818182,0.0957272727272727,0.1673090909090908,0.0855454545454545,0.7097272727272728,0.1138181818181818,0.1627818181818181,0.1693812148137526,0.7732130289077759,0.0574057393453337,-0.1693812148137526
2020-02-03,5.11674711436814,4.303347156964043,4.687579322228809,0.26282569645291437,10.254137733986074,2.8887037007954675,-0.0027499720711841036,-0.04955176803693906,-0.030784978232744287,-0.008645188130731007,4.3267152429551325,4.2328753601925975,3.9805422517696645,4.334179518505734,4.301662340148343,4.078452622295281,3.851353476340861,4.101511782015123,4.079782769425451,3.713572066704308,0.0793333333333333,0.395,0.1923333333333333,0.2678,0.0666666666666666,0.6183333333333333,0.1483333333333333,0.27755,0.1398766400913397,0.7464503347873688,0.113673023879528,-0.1398766400913397
2020-02-04,5.149133452782476,4.277942909264918,4.695102293488699,0.2645925492267488,10.26839556159169,2.775708849576025,0.03248012684507007,-0.015621489845123904,0.03154119835630986,0.011386570974201149,4.329975883884645,4.236430398148435,3.9832353285903603,4.336602435522668,4.3046793856607195,4.081518966950751,4.058178507432036,4.161702842535722,4.093468257989387,3.6888794541139363,0.06,0.2135,0.0596666666666666,-0.0161333333333333,0.0103333333333333,0.6491666666666667,0.1736666666666666,0.4038833333333333,0.1936660303423802,0.7108504275480906,0.0954835396260023,-0.1936660303423802
2020-02-05,5.147911345194276,4.278385598150002,4.69811393163083,0.26236426446749106,10.285030459544096,2.7180005319553784,0.008121355177546086,0.03785150995143205,0.011766075212253035,0.008497565200781487,4.333260760294289,4.240024120013098,3.9859160515053045,4.340075153646301,4.308040945459237,4.084651097510324,4.097250820558847,4.175228534062876,4.096861226662145,3.713572066704308,0.1008333333333333,0.7811666666666667,0.118,0.1647166666666666,0.0773333333333333,0.7416666666666667,0.1808333333333333,0.4558,0.4514897614717483,0.5041573320825895,0.0443529466477533,-0.4514897614717483
2020-02-06,5.1684331409491815,4.298865258784741,4.699479865458833,0.25735172264394685,10.288061621242495,2.7053799725463312,0.011629049516032275,0.05223053153864843,0.002678763501709369,0.02692658829846728,4.337315160295726,4.243832978817988,3.988655547123605,4.345058992182796,4.311964007580729,4.087894549816828,4.149365613263204,4.193969009475699,4.101711412142613,3.713572066704308,0.011,0.1446,0.0442,0.1970599999999999,0.022,0.4858,0.0922,0.42546,0.1587882377207279,0.7707338929176331,0.0704778581857681,-0.1587882377207279
2020-02-07,5.1698478653768625,4.300990467985073,4.698751599609622,0.2552621811956697,10.278579703735428,2.738902664584975,-0.013685840068800026,0.006064564624778335,-0.009556925220345569,0.00967757805967473,4.339966791285691,4.247378166319239,3.9913667820899814,4.346598674909495,4.314696313895939,4.090917120292322,4.048987233001933,4.152030540688195,4.093077192847738,3.7376696182833684,0.088,0.5036666666666667,0.075,0.1707999999999999,0.1003333333333333,0.4381666666666666,0.1281666666666666,0.2106166666666666,0.0979739458610614,0.859340101480484,0.0426859244083364,-0.0979739458610614
2020-02-10,5.1956688953397325,4.320771799179706,4.698387267699225,0.25611400298411857,10.284551355619751,2.7107133185216936,0.004738314446671943,0.002681523893904192,0.04053303384533624,0.009611494137364396,4.341873348093674,4.250832073743248,3.994094178603145,4.348724718993529,4.3175632864729065,4.093961907823035,4.07490061564273,4.160270072416909,4.095060975730444,3.7376696182833684,0.03275,0.3500833333333333,0.1174166666666666,0.4517,0.02025,0.7323333333333334,0.1640833333333333,0.5591083333333333,0.1165715258878966,0.8056161950031916,0.0778122674673795,-0.1165715258878966
2020-02-11,5.172834378747949,4.321699306431794,4.698478363121743,0.25812452020945525,10.284534960262096,2.719978771967484,-0.006051530968688823,-0.014999056590816906,0.03723147494783152,0.006446496715087235,4.343379797916136,4.254129029312434,3.996796926774633,4.349354723780633,4.319833472833533,4.096889329444374,4.026073964179412,4.141393298272593,4.091259526635086,3.7376696182833684,0.0994444444444444,0.3816666666666666,0.1855555555555555,0.3134,0.0812222222222222,0.6858888888888889,0.1217777777777777,0.1319444444444444,0.1196035849344399,0.8305496705902947,0.0498467425091399,-0.1196035849344399
2020-02-12,5.17429739418491,4.327358571762606,4.700480365792417,0.26067052320493106,10.293887075825197,2.620311286794203,0.023469967439536,0.02215675091751912,0.028221315542297454,0.05976251389860732,4.345030399313238,4.257717307567418,3.999601012347681,4.354188293572715,4.323530420926273,4.100083304638917,4.1523643670026935,4.1820706230769344,4.101086579489574,3.713572066704308,0.068,0.2004999999999999,0.0648333333333333,-0.0772666666666666,0.1025,0.3241666666666666,0.0735,-0.1654833333333333,0.2463572484751542,0.6932314038276672,0.060411342109243,-0.2463572484751542
2020-02-13,5.16886864062375,4.323902131024811,4.698751599609622,0.26627966619134485,10.289542496324444,2.649714624089247,-0.007146394980396487,0.01027204149045069,0.012953565384354881,0.024719640596607917,4.3469688481168,4.261179049996515,4.002368558733431,4.356807251457769,4.326494079321508,4.103142429486625,4.095480643095255,4.159973320418337,4.096561643138489,3.713572066704308,0.0958571428571428,0.3784285714285714,0.0971428571428571,0.0193714285714285,0.0598571428571428,0.5174285714285715,0.1371428571428571,0.2927571428571429,0.1662722879222461,0.7739881702831813,0.059739540996296,-0.1662722879222461
2020-02-14,5.177756217846754,4.327424343758918,4.698387267699225,0.26535977344728956,10.288684645071786,2.615934912194404,0.00024627306723523645,0.01656984552637475,0.001570788935557843,0.004249552437267212,4.349115314536832,4.26449743575275,4.0051191209481765,4.3589901569467635,4.329275131383655,4.106165108313953,4.0968793850313,4.160408309257284,4.096664930049427,3.713572066704308,0.15475,0.45275,0.1425,0.154775,0.07725,0.603,0.06975,0.01925,0.0723059633746743,0.874891608953476,0.0528024230152368,-0.0723059633746743
2020-02-18,5.187848065864109,4.327891774414345,4.69866052907543,0.2636711024902777,10.283025778322992,2.696652156149841,-0.018480100162791224,-0.025380222075952474,-0.0032234711584333553,-0.012780396378778924,4.349788579082354,4.267581959416128,4.0077644664960985,4.357411147836318,4.330643323885389,4.1089125014883265,3.9364935262353584,4.102441961886569,4.08508875538159,3.7612001156935624,0.028125,0.427,0.04475,0.146925,0.074625,0.839,0.0865,0.165475,0.159983898513019,0.7624584957957268,0.0775576196610927,-0.159983898513019
2020-02-19,5.190843056306626,4.331459073999612,4.711060561245524,0.25727441003035545,10.286980702049528,2.6658383522929006,0.014378736884840926,-0.003855090210715062,0.006416951279735628,0.04694998512507187,4.3506312403055585,4.270738213988999,4.010474766407405,4.358731814700677,4.332872769402411,4.111808075791957,4.038935766167754,4.130320916515922,4.091142787531168,3.713572066704308,0.0558333333333333,0.442,0.1688333333333333,0.4272166666666666,0.1561666666666666,0.5656666666666667,0.1115,0.15715,0.1301765876511732,0.664251891275247,0.2055715148647626,-0.1301765876511732
2020-02-20,5.175453793132311,4.326278002650505,4.717248089393442,0.25285768129760117,10.28260800084176,2.7447035187502458,-0.010312020881849904,-0.014413384159800202,0.002156461366574547,0.03938793631440607,4.351299457964187,4.273634391607606,4.013100959739085,4.357934972717897,4.3342718317358555,4.114535516632804,3.9522901645104676,4.098653388587752,4.084734238778541,3.713572066704308,0.09925,0.2891249999999999,0.11175,0.097525,0.08725,0.60075,0.062,0.16295,0.2730081360787153,0.6081090122461319,0.1188828523736447,-0.2730081360787153
2020-02-21,5.143330638884524,4.3039270328732355,4.716174744031003,0.25974545375875824,10.27478935057494,2.837908188360424,-0.022895272165422753,-0.01882855616243173,-0.044208778238384205,-0.01598746269608675,4.350718023928363,4.276177066437787,4.0156108894138125,4.353170698845096,4.334089762915694,4.11694296700183,3.768816419234236,4.030605059040553,4.070811722680238,3.713572066704308,0.0916666666666666,0.4206666666666667,0.1544444444444444,0.2618,0.0817777777777777,0.6857777777777778,0.1211111111111111,0.3175444444444444,0.1406329996469948,0.7814692291948531,0.0778977746764818,-0.1406329996469948
