0
0.013302469698034905
0.0011914408921835605
0.0005436647173734276
0.0003096322469818088
0.00027343865469281974
0.0002260067749210231
0.00015819803555297603
0.00013711721436596814
0.00013426384663365421
0.00013624968384895263
0.00015507123263722115
0.00011418177504806822
6.859739824407866e-05
9.238943365413765e-05
8.110904596750598e-05
0.00010247011189014962
9.872821539664238e-05
6.071377873178624e-05
6.049746196946547e-05
7.532285978248348e-05
4.880737800993467e-05
4.699616469720654e-05
6.642770955626144e-05
4.336158232159836e-05
5.8834783480547644e-05
4.64038446724854e-05
7.20553306213002e-05
5.0521237646576496e-05
7.129183868114937e-05
6.853647769689401e-05
5.467232913981041e-05
4.533159246668881e-05
4.06584920772895e-05
4.7113659213044396e-05
5.898103671494358e-05
3.5583871474707185e-05
4.594177242903573e-05
5.2924787653616724e-05
5.70774614433586e-05
2.8783816735126906e-05
6.0421392095122425e-05
3.191767595415678e-05
6.548518083697921e-05
6.588939852876634e-05
4.9027909935003583e-05
4.11233526082552e-05
4.0110770569092645e-05
2.973770573775751e-05
3.0225805484075285e-05
3.7853894685791935e-05
